"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"10005","5","541410","78","0","2017","A","N",7,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54143","77","0","2017","A","N",6,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541430","78","0","2017","A","N",6,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54149","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541490","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5415","76","0","2017","A","",154,213,16184325,4542255,71122,1458,75834,"",0.86,0.19,0.18,0.19,0.18,0.94,0.94,"",16,11.6,18,9.2,946598,6.2,317796,7.5,-7447,-9.5,-48,-3.2,-2476,-3.2
"10005","5","54151","77","0","2017","A","",154,213,16184325,4542255,71122,1458,75834,"",0.86,0.19,0.18,0.19,0.18,0.94,0.94,"",16,11.6,18,9.2,946598,6.2,317796,7.5,-7447,-9.5,-48,-3.2,-2476,-3.2
"10005","5","541511","78","0","2017","A","",59,82,6645332,1755900,21369,1562,81206,"",0.74,0.17,0.16,0.17,0.13,0.97,0.97,"",4,7.3,4,5.1,470982,7.6,6890,0.4,-2852,-11.8,41,2.7,2132,2.7
"10005","5","541512","78","0","2017","A","",82,119,8413891,2525844,46171,1361,70755,"",0.96,0.22,0.20,0.22,0.24,0.91,0.91,"",11,15.5,14,13.3,658897,8.5,304696,13.7,-3749,-7.5,-54,-3.8,-2810,-3.8
"10005","5","541513","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541519","78","0","2017","A","N",12,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5416","76","0","2017","A","",165,270,22214912,5528875,88106,1585,82430,"",0.95,0.35,0.43,0.36,0.34,1.23,1.23,"",21,14.6,56,26.2,4112813,22.7,1189673,27.4,19799,29.0,-41,-2.5,-2126,-2.5
"10005","5","54161","77","0","2017","A","",121,199,17996218,4189234,62532,1741,90509,"",0.90,0.32,0.42,0.33,0.31,1.32,1.32,"",20,19.8,51,34.5,3706677,25.9,1206820,40.5,17640,39.3,-121,-6.5,-6315,-6.5
"10005","5","541611","78","0","2017","A","",62,125,12613432,2599289,41856,1937,100706,"",0.90,0.39,0.50,0.39,0.41,1.30,1.30,"",16,34.8,38,43.7,2865220,29.4,938265,56.5,13900,49.7,-226,-10.4,-11773,-10.5
"10005","5","541612","78","0","2017","A","N",8,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,"N",-3,-27.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541613","78","0","2017","A","",31,53,3980314,1198204,12888,1442,74982,"",0.97,0.41,0.54,0.45,0.29,1.31,1.31,"",6,24.0,10,23.3,1010306,34.0,270015,29.1,4330,50.6,109,8.2,5643,8.1
"10005","5","541614","78","0","2017","A","N",12,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541618","78","0","2017","A","N",8,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54162","77","0","2017","A","",17,34,1764805,605354,14052,998,51906,"",2.08,0.73,0.70,0.63,0.87,0.97,0.97,"",0,0.0,8,30.8,360213,25.6,97989,19.3,8004,132.3,-31,-3.0,-1602,-3.0
"10005","5","541620","78","0","2017","A","",17,34,1764805,605354,14052,998,51906,"",2.08,0.73,0.70,0.63,0.87,0.97,0.97,"",0,0.0,8,30.8,360213,25.6,97989,19.3,8004,132.3,-31,-3.0,-1602,-3.0
"10005","5","54169","77","0","2017","A","",28,37,2453889,734287,11522,1287,66924,"",0.88,0.35,0.36,0.35,0.30,1.04,1.04,"",2,7.7,-3,-7.5,45923,1.9,-115136,-13.6,-5845,-33.7,137,11.9,7099,11.9
"10005","5","541690","78","0","2017","A","",28,37,2453889,734287,11522,1287,66924,"",0.88,0.35,0.36,0.35,0.30,1.04,1.04,"",2,7.7,-3,-7.5,45923,1.9,-115136,-13.6,-5845,-33.7,137,11.9,7099,11.9
"10005","5","5417","76","0","2017","A","",11,40,2906328,759566,12233,1412,73423,"",0.60,0.11,0.09,0.12,0.13,0.80,0.80,"",1,10.0,5,14.3,770615,36.1,-154453,-16.9,-9615,-44.0,244,20.9,12692,20.9
"10005","5","54171","77","0","2017","A","N",7,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541714","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541715","78","0","2017","A","N",4,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",4,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54172","77","0","2017","A","N",4,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541720","78","0","2017","A","N",4,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5418","76","0","2017","A","",27,100,4428750,1938269,21418,848,44104,"",0.78,0.37,0.29,0.38,0.24,0.77,0.77,"",0,0.0,-6,-5.7,413191,10.3,122048,6.7,-4210,-16.4,118,16.2,6132,16.1
"10005","5","54181","77","0","2017","A","",7,5,348035,230530,732,1385,72007,"",0.51,0.04,0.04,0.10,0.02,1.01,1.01,"",-1,-12.5,-2,-28.6,-64944,-15.7,64029,38.5,-175,-19.3,223,19.2,11571,19.1
"10005","5","541810","78","0","2017","A","",7,5,348035,230530,732,1385,72007,"",0.51,0.04,0.04,0.10,0.02,1.01,1.01,"",-1,-12.5,-2,-28.6,-64944,-15.7,64029,38.5,-175,-19.3,223,19.2,11571,19.1
"10005","5","54182","77","0","2017","A","N",3,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541820","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54185","77","0","2017","A","N",2,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541850","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54186","77","0","2017","A","N",5,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541860","78","0","2017","A","N",5,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54187","77","0","2017","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541870","78","0","2017","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54189","77","0","2017","A","",10,60,2442841,1221182,13457,778,40433,"",1.74,1.12,1.88,1.48,1.12,1.67,1.67,"",-1,-9.1,-13,-17.8,-120282,-4.7,-87099,-6.7,-6165,-31.4,99,14.6,5120,14.5
"10005","5","541890","78","0","2017","A","",10,60,2442841,1221182,13457,778,40433,"",1.74,1.12,1.88,1.48,1.12,1.67,1.67,"",-1,-9.1,-13,-17.8,-120282,-4.7,-87099,-6.7,-6165,-31.4,99,14.6,5120,14.5
"10005","5","5419","76","0","2017","A","",41,280,10891632,5153739,43716,748,38910,"",0.64,0.72,0.75,0.73,0.45,1.04,1.04,"",2,5.1,24,9.4,699111,6.9,406391,8.6,-58035,-57.0,-19,-2.5,-982,-2.5
"10005","5","54191","77","0","2017","A","N",6,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541910","78","0","2017","A","N",6,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54192","77","0","2017","A","N",10,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541921","78","0","2017","A","N",10,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54193","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541930","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","54194","77","0","2017","A","",16,237,9006585,4357507,30789,732,38056,"",0.75,1.15,1.57,1.24,0.97,1.37,1.37,"",2,14.3,26,12.3,630744,7.5,458016,11.7,-58441,-65.5,-33,-4.3,-1703,-4.3
"10005","5","541940","78","0","2017","A","",16,237,9006585,4357507,30789,732,38056,"",0.75,1.15,1.57,1.24,0.97,1.37,1.37,"",2,14.3,26,12.3,630744,7.5,458016,11.7,-58441,-65.5,-33,-4.3,-1703,-4.3
"10005","5","54199","77","0","2017","A","N",8,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","541990","78","0","2017","A","N",8,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","55","74","0","2017","A","",26,224,33676089,7114588,68723,2889,150228,"",0.58,0.18,0.31,0.23,0.15,1.76,1.76,"",-1,-3.7,-4,-1.8,2141060,6.8,-462012,-6.1,-31123,-31.2,224,8.4,11663,8.4
"10005","5","551","75","0","2017","A","",26,224,33676089,7114588,68723,2889,150228,"",0.58,0.18,0.31,0.23,0.15,1.76,1.76,"",-1,-3.7,-4,-1.8,2141060,6.8,-462012,-6.1,-31123,-31.2,224,8.4,11663,8.4
"10005","5","5511","76","0","2017","A","",26,224,33676089,7114588,68723,2889,150228,"",0.58,0.18,0.31,0.23,0.15,1.76,1.76,"",-1,-3.7,-4,-1.8,2141060,6.8,-462012,-6.1,-31123,-31.2,224,8.4,11663,8.4
"10005","5","55111","77","0","2017","A","",26,224,33676089,7114588,68723,2889,150228,"",0.58,0.18,0.31,0.23,0.15,1.76,1.76,"",-1,-3.7,-4,-1.8,2141060,6.8,-462012,-6.1,-31123,-31.2,224,8.4,11663,8.4
"10005","5","551112","78","0","2017","A","",9,21,910798,315134,1773,848,44071,"",1.45,0.52,0.19,0.39,0.16,0.37,0.37,"",-1,-10.0,-4,-16.0,-596835,-39.6,-647473,-67.3,-15321,-89.6,-316,-27.1,-16436,-27.2
"10005","5","551114","78","0","2017","A","",17,204,32765291,6799454,66950,3096,161009,"",0.45,0.17,0.32,0.22,0.15,1.91,1.91,"",0,0.0,1,0.5,2737895,9.1,185461,2.8,-15802,-19.1,247,8.7,12848,8.7
"10005","5","56","74","0","2017","A","",457,4826,155751358,99055069,1520089,621,32274,"",1.24,0.97,1.10,1.02,0.81,1.14,1.14,"",26,6.0,530,12.3,21091727,15.7,12369072,14.3,-89995,-5.6,18,3.0,931,3.0
"10005","5","561","75","0","2017","A","",435,4635,144445845,94990657,1476252,599,31164,"",1.25,0.97,1.10,1.03,0.82,1.13,1.13,"",24,5.8,522,12.7,20384385,16.4,12127349,14.6,-87225,-5.6,19,3.3,1001,3.3
"10005","5","5611","76","0","2017","A","",77,204,10740675,3540526,54290,1012,52629,"",2.23,0.73,0.62,0.72,0.70,0.86,0.86,"",11,16.7,4,2.0,1122517,11.7,171011,5.1,-17379,-24.2,89,9.6,4638,9.7
"10005","5","56111","77","0","2017","A","",77,204,10740675,3540526,54290,1012,52629,"",2.23,0.73,0.62,0.72,0.70,0.86,0.86,"",11,16.7,4,2.0,1122517,11.7,171011,5.1,-17379,-24.2,89,9.6,4638,9.7
"10005","5","561110","78","0","2017","A","",77,204,10740675,3540526,54290,1012,52629,"",2.23,0.73,0.62,0.72,0.70,0.86,0.86,"",11,16.7,4,2.0,1122517,11.7,171011,5.1,-17379,-24.2,89,9.6,4638,9.7
"10005","5","5612","76","0","2017","A","N",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56121","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561210","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5613","76","0","2017","A","",63,1895,54037845,42216068,392916,548,28516,"",0.87,0.97,1.09,0.99,0.42,1.12,1.13,"",1,1.6,157,9.0,7793169,16.9,5000409,13.4,-153142,-28.0,36,7.0,1909,7.2
"10005","5","56131","77","0","2017","A","N",7,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",-2,-22.2,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561311","78","0","2017","A","",6,26,1129596,636981,2537,833,43307,"",0.57,0.18,0.26,0.21,0.04,1.41,1.41,"N",-3,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561312","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56132","77","0","2017","A","",55,1867,52660390,41533045,389558,542,28201,"",1.13,1.17,1.42,1.17,0.49,1.21,1.21,"",3,5.8,149,8.7,7384800,16.3,4893832,13.4,-148464,-27.6,35,6.9,1846,7.0
"10005","5","561320","78","0","2017","A","",55,1867,52660390,41533045,389558,542,28201,"",1.13,1.17,1.42,1.17,0.49,1.21,1.21,"",3,5.8,149,8.7,7384800,16.3,4893832,13.4,-148464,-27.6,35,6.9,1846,7.0
"10005","5","56133","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561330","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5614","76","0","2017","A","",28,73,2613661,1320162,15279,685,35600,"",0.83,0.15,0.17,0.15,0.10,1.18,1.18,"",2,7.7,-1,-1.4,-83126,-3.1,15549,1.2,2785,22.3,-21,-3.0,-1091,-3.0
"10005","5","56141","77","0","2017","A","N",5,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561410","78","0","2017","A","N",5,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56142","77","0","2017","A","N",4,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561421","78","0","2017","A","N",2,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561422","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56143","77","0","2017","A","",4,17,381028,273634,4454,433,22524,"",0.55,0.39,0.33,0.37,0.39,0.83,0.84,"",0,0.0,2,13.3,65593,20.8,45800,20.1,2080,87.6,24,5.9,1259,5.9
"10005","5","561431","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561439","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56144","77","0","2017","A","N",6,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561440","78","0","2017","A","N",6,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56145","77","0","2017","A","N",2,0,0,0,0,0,0,"N",2.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561450","78","0","2017","A","N",2,0,0,0,0,0,0,"N",2.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56149","77","0","2017","A","",6,5,309866,111000,2075,1192,61973,"",0.58,0.09,0.13,0.11,0.13,1.43,1.43,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561491","78","0","2017","A","N",1,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561492","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561499","78","0","2017","A","",4,3,217866,74000,1963,1397,72622,"",0.52,0.07,0.11,0.09,0.15,1.59,1.59,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5615","76","0","2017","A","",15,57,3062336,1102202,32310,1026,53335,"",1.00,0.47,0.60,0.48,1.01,1.26,1.26,"",-1,-6.2,5,9.6,456481,17.5,99639,9.9,485,1.5,68,7.1,3542,7.1
"10005","5","56151","77","0","2017","A","",9,38,1807783,672500,10858,925,48101,"",0.96,0.75,0.77,0.65,0.76,1.03,1.03,"",0,0.0,4,11.8,162150,9.9,52715,8.5,-2094,-16.2,3,0.3,170,0.4
"10005","5","561510","78","0","2017","A","",9,38,1807783,672500,10858,925,48101,"",0.96,0.75,0.77,0.65,0.76,1.03,1.03,"",0,0.0,4,11.8,162150,9.9,52715,8.5,-2094,-16.2,3,0.3,170,0.4
"10005","5","56152","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561520","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56159","77","0","2017","A","N",5,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561591","78","0","2017","A","N",1,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561599","78","0","2017","A","",4,5,431344,136668,4537,1580,82161,"",1.40,0.10,0.22,0.16,0.40,2.06,2.06,"",-1,-20.0,-2,-28.6,70331,19.5,-31418,-18.7,-3823,-45.7,512,47.9,26621,47.9
"10005","5","5616","76","0","2017","A","N",9,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56161","77","0","2017","A","",5,13,245889,218470,3079,359,18675,"",0.36,0.03,0.03,0.03,0.03,0.92,0.92,"",1,25.0,3,30.0,30346,14.1,44952,25.9,1592,107.1,-63,-14.9,-3245,-14.8
"10005","5","561611","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561612","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56162","77","0","2017","A","N",4,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561621","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561622","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5617","76","0","2017","A","",230,2334,70535235,45483938,938159,581,30223,"",1.56,2.03,2.92,2.30,2.58,1.44,1.44,"",14,6.5,336,16.8,11305625,19.1,7015158,18.2,89913,10.6,11,1.9,576,1.9
"10005","5","56171","77","0","2017","A","",15,137,5495255,2523687,107750,772,40160,"",1.51,2.08,2.66,2.19,6.05,1.28,1.28,"",0,0.0,3,2.2,13767,0.3,-189402,-7.0,3234,3.1,-15,-1.9,-747,-1.8
"10005","5","561710","78","0","2017","A","",15,137,5495255,2523687,107750,772,40160,"",1.51,2.08,2.66,2.19,6.05,1.28,1.28,"",0,0.0,3,2.2,13767,0.3,-189402,-7.0,3234,3.1,-15,-1.9,-747,-1.8
"10005","5","56172","77","0","2017","A","",57,694,16558902,12995117,170765,459,23851,"",1.18,1.17,1.72,1.44,1.37,1.47,1.47,"",0,0.0,163,30.7,5486621,49.6,4134216,46.7,15435,9.9,58,14.5,3009,14.4
"10005","5","561720","78","0","2017","A","",57,694,16558902,12995117,170765,459,23851,"",1.18,1.17,1.72,1.44,1.37,1.47,1.47,"",0,0.0,163,30.7,5486621,49.6,4134216,46.7,15435,9.9,58,14.5,3009,14.4
"10005","5","56173","77","0","2017","A","",130,1314,42104076,26328580,563682,616,32043,"",1.78,3.13,4.00,3.17,2.85,1.28,1.28,"",11,9.2,119,10.0,4058386,10.7,1921397,7.9,59470,11.8,4,0.7,210,0.7
"10005","5","561730","78","0","2017","A","",130,1314,42104076,26328580,563682,616,32043,"",1.78,3.13,4.00,3.17,2.85,1.28,1.28,"",11,9.2,119,10.0,4058386,10.7,1921397,7.9,59470,11.8,4,0.7,210,0.7
"10005","5","56174","77","0","2017","A","N",8,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561740","78","0","2017","A","N",8,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56179","77","0","2017","A","N",21,0,0,0,0,0,0,"N",1.98,0,0,0,0,0,0,"N",3,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561790","78","0","2017","A","N",21,0,0,0,0,0,0,"N",1.98,0,0,0,0,0,0,"N",3,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5619","76","0","2017","A","N",13,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",-2,-13.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56191","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561910","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56192","77","0","2017","A","N",4,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","561920","78","0","2017","A","N",4,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56199","77","0","2017","A","",8,47,1484996,767771,26744,602,31318,"",0.57,0.42,0.41,0.38,0.73,0.97,0.97,"",-1,-11.1,19,67.9,361459,32.2,140290,22.4,16618,164.1,-158,-20.8,-8220,-20.8
"10005","5","561990","78","0","2017","A","",8,47,1484996,767771,26744,602,31318,"",0.57,0.42,0.41,0.38,0.73,0.97,0.97,"",-1,-11.1,19,67.9,361459,32.2,140290,22.4,16618,164.1,-158,-20.8,-8220,-20.8
"10005","5","562","75","0","2017","A","",22,191,11305513,4064412,43837,1139,59217,"",1.15,0.84,1.17,0.84,0.49,1.40,1.40,"",2,10.0,8,4.4,707342,6.7,241723,6.3,-2770,-5.9,27,2.4,1409,2.4
"10005","5","5621","76","0","2017","A","N",8,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56211","77","0","2017","A","N",8,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","562111","78","0","2017","A","N",8,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5622","76","0","2017","A","N",1,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56221","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","562211","78","0","2017","A","N",1,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","5629","76","0","2017","A","N",14,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,"N",3,27.3,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","56291","77","0","2017","A","",7,39,2417990,946911,9835,1182,61474,"",1.61,0.85,1.19,0.85,0.34,1.38,1.38,"",2,40.0,7,21.9,294592,13.9,277056,41.4,2841,40.6,-87,-6.9,-4538,-6.9
